symbol,time,open,high,low,close,volume
IC MARKETS:10012,2023-08-16 12:35:00,1896.64,1897.49,1896.54,1897.19,294.0
IC MARKETS:10012,2023-08-16 12:40:00,1897.29,1897.29,1895.84,1896.29,330.0
IC MARKETS:10012,2023-08-16 12:45:00,1896.24,1896.79,1894.89,1895.19,306.0
IC MARKETS:10012,2023-08-16 12:50:00,1895.04,1895.69,1893.94,1894.19,382.0
IC MARKETS:10012,2023-08-16 12:55:00,1894.14,1894.79,1893.84,1894.29,296.0
IC MARKETS:10012,2023-08-16 13:00:00,1894.39,1895.19,1893.99,1894.69,418.0
IC MARKETS:10012,2023-08-16 13:05:00,1894.79,1894.79,1892.99,1893.04,326.0
IC MARKETS:10012,2023-08-16 13:10:00,1892.99,1894.19,1892.49,1894.19,268.0
IC MARKETS:10012,2023-08-16 13:15:00,1894.09,1894.39,1893.19,1893.79,398.0
IC MARKETS:10012,2023-08-16 13:20:00,1893.84,1894.59,1893.39,1894.19,250.0
IC MARKETS:10012,2023-08-16 13:25:00,1894.09,1895.19,1893.74,1894.34,342.0
IC MARKETS:10012,2023-08-16 13:30:00,1894.59,1900.74,1894.34,1900.18,1696.0
IC MARKETS:10012,2023-08-16 13:35:00,1900.08,1905.33,1899.58,1903.38,1746.0
IC MARKETS:10012,2023-08-16 13:40:00,1903.53,1905.13,1900.98,1902.63,1600.0
IC MARKETS:10012,2023-08-16 13:45:00,1902.88,1904.88,1902.68,1904.48,1616.0
IC MARKETS:10012,2023-08-16 13:50:00,1904.58,1904.83,1900.58,1900.58,1516.0
IC MARKETS:10012,2023-08-16 13:55:00,1900.48,1900.88,1898.73,1899.18,1278.0
IC MARKETS:10012,2023-08-16 14:00:00,1899.38,1899.38,1892.33,1894.08,1490.0
IC MARKETS:10012,2023-08-16 14:05:00,1893.98,1897.98,1893.98,1895.43,1228.0
IC MARKETS:10012,2023-08-16 14:10:00,1895.28,1897.83,1893.53,1894.28,1240.0
IC MARKETS:10012,2023-08-16 14:15:00,1894.18,1896.38,1893.58,1894.88,1284.0
IC MARKETS:10012,2023-08-16 14:20:00,1894.78,1896.08,1891.53,1891.78,1406.0
IC MARKETS:10012,2023-08-16 14:25:00,1891.88,1892.33,1889.73,1891.53,1496.0
IC MARKETS:10012,2023-08-16 14:30:00,1891.23,1894.08,1891.23,1893.38,1376.0
IC MARKETS:10012,2023-08-16 14:35:00,1893.43,1893.88,1890.68,1892.58,1334.0
IC MARKETS:10012,2023-08-16 14:40:00,1892.68,1894.13,1891.93,1893.18,1180.0
IC MARKETS:10012,2023-08-16 14:45:00,1893.13,1893.13,1890.93,1891.08,1064.0
IC MARKETS:10012,2023-08-16 14:50:00,1891.38,1895.88,1891.18,1895.48,1084.0
IC MARKETS:10012,2023-08-16 14:55:00,1895.38,1896.13,1893.93,1895.43,1026.0
IC MARKETS:10012,2023-08-16 15:00:00,1895.33,1895.33,1892.83,1894.13,994.0
IC MARKETS:10012,2023-08-16 15:05:00,1894.08,1894.53,1892.13,1893.03,1034.0
IC MARKETS:10012,2023-08-16 15:10:00,1892.88,1893.38,1892.13,1892.98,1028.0
IC MARKETS:10012,2023-08-16 15:15:00,1892.93,1894.58,1892.28,1893.08,900.0
IC MARKETS:10012,2023-08-16 15:20:00,1893.03,1894.03,1892.38,1893.18,804.0
IC MARKETS:10012,2023-08-16 15:25:00,1893.13,1893.33,1891.78,1892.68,836.0
IC MARKETS:10012,2023-08-16 15:30:00,1892.58,1893.13,1891.78,1892.63,840.0
IC MARKETS:10012,2023-08-16 15:35:00,1892.58,1892.93,1890.43,1890.73,836.0
IC MARKETS:10012,2023-08-16 15:40:00,1890.68,1891.43,1889.83,1890.48,820.0
IC MARKETS:10012,2023-08-16 15:45:00,1890.33,1890.68,1888.28,1888.83,1050.0
IC MARKETS:10012,2023-08-16 15:50:00,1888.78,1889.73,1887.73,1888.98,988.0
IC MARKETS:10012,2023-08-16 15:55:00,1889.03,1889.28,1886.28,1887.38,1064.0
IC MARKETS:10012,2023-08-16 16:00:00,1887.03,1889.48,1886.73,1888.18,1032.0
IC MARKETS:10012,2023-08-16 16:05:00,1888.08,1888.43,1886.83,1887.13,808.0
IC MARKETS:10012,2023-08-16 16:10:00,1887.03,1887.08,1884.38,1884.93,1064.0
IC MARKETS:10012,2023-08-16 16:15:00,1884.88,1885.38,1883.53,1884.53,972.0
IC MARKETS:10012,2023-08-16 16:20:00,1884.43,1885.13,1883.23,1884.38,830.0
IC MARKETS:10012,2023-08-16 16:25:00,1884.33,1885.48,1883.43,1884.48,804.0
